2026-07-14 00:46:07,664 | analytics_pipeline | INFO | maestro | Starting execution
Pipelines Scheduled: 3
====================================================================================================
2026-07-14 00:46:07,665 | analytics_pipeline | INFO | maestro | Running [ingestion]
====================================================================================================
2026-07-14 00:46:13,293 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [BUILD] | START step = Build bookmaker_metrics table
2026-07-14 00:46:13,309 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [BUILD] | END step = Build bookmaker_metrics table status = PASS duration = 0.01599
2026-07-14 00:46:13,309 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [BUILD] | END [BUILD] stage status = PASS duration = 0.01657
2026-07-14 00:46:13,310 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:13,310 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:13,310 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 1e-05
2026-07-14 00:46:13,310 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:13,311 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:13,311 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | START step = Persist table [bookmaker_metrics]
2026-07-14 00:46:13,311 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | Persisting table bookmaker_metrics
2026-07-14 00:46:13,317 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | bookmaker_metrics truncated
2026-07-14 00:46:13,327 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | END step = Persist table [bookmaker_metrics] status = PASS duration = 0.01589
2026-07-14 00:46:13,327 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | END [PERSIST] stage status = PASS duration = 0.01645
2026-07-14 00:46:13,327 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | Executed [bookmaker_metrics] lifecycle status = PASS duration = 0.03526
2026-07-14 00:46:13,328 | analytics_pipeline | INFO | maestro | [analytics] execution finished status = PASS duration = 1.61283
2026-07-14 00:46:13,328 | analytics_pipeline | INFO | maestro | 
====================================================================================================
Maestro execution done for scheduled pipelines
2026-07-14 00:46:13,328 | analytics_pipeline | INFO | maestro | 
====================================================================================================
Execution summary

Pipelines : 3
Artifacts : 8
Passed : 8
Skipped : 0
Failed : 0

Duration : 5.66322 s
====================================================================================================
